,node_id,node_name,latitude,longitude,reeds_ba,voltage,load_participation_factor,bus_type,area,geometry,ReEDS_Region_UPDATE,nercr,transreg,subFERC,cendiv,st,interconnect,country,usda,aggreg,last_digits_node_id,id,FromBus,ToBus,Vn [kV],Length[km],Remarks,CKT,R [pu],X [pu],B [pu],Rate1[MVA],Rate2[MVA],Add [Y/N],Type,GeomCode,Conductor,Area,ReEDS_Region,Longitude,Latitude,last_digits_ToBus
231,20037591,KE_SOUTH_37591,40.60932,-122.444219,,230.0,0.0,PQ,30_WECC,"POINT(40.60932,-122.444219)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,37591,254,700050,37591,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,37591
232,20024087,MAGUNDEN_24087,35.361198,-118.922396,,230.0,0.0,PQ,24_WECC,"POINT(35.361198,-118.922396)",p10,WECC_CA,CAISO,CAISO_S,PA,CA,western,USA,pacific,CA_S_CAISO,24087,230,700044,24087,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,24087
233,20024087,MAGUNDEN_24087,35.361198,-118.922396,,230.0,0.0,PQ,24_WECC,"POINT(35.361198,-118.922396)",p10,WECC_CA,CAISO,CAISO_S,PA,CA,western,USA,pacific,CA_S_CAISO,24087,231,700044,24087,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,24087
234,20010870,CLNCRN_1_10870,34.71849,-105.34376,,345.0,0.0,PQ,10_WECC,"POINT(34.71849,-105.34376)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,10870,153,700033,10870,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,10870
235,20010870,CLNCRN_1_10870,34.71849,-105.34376,,345.0,0.0,PQ,10_WECC,"POINT(34.71849,-105.34376)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,10870,154,700033,10870,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,10870
236,20073551,W CANON_73551,38.505305,-105.320455,,230.0,0.0,PQ,73_WECC,"POINT(38.505305,-105.320455)",p34,WECC_NWPP,WestConnect,WestConnect_North,MTN,CO,western,USA,mountain,CO,73551,215,700043,73551,345230,0.0,New 345/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,73551
237,20073551,W CANON_73551,38.505305,-105.320455,,230.0,0.0,PQ,73_WECC,"POINT(38.505305,-105.320455)",p34,WECC_NWPP,WestConnect,WestConnect_North,MTN,CO,western,USA,mountain,CO,73551,216,700043,73551,345230,0.0,New 345/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,73551
238,20030430,FULTON_30430,38.5,-122.76,,230.0,0.0,PQ,30_WECC,"POINT(38.5,-122.76)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30430,257,700051,30430,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30430
239,20030430,FULTON_30430,38.5,-122.76,,230.0,0.0,PQ,30_WECC,"POINT(38.5,-122.76)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30430,258,700051,30430,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30430
240,20066750,YELOWTLP_66750,45.31,-107.95,,230.0,0.0,PQ,65_WECC,"POINT(45.31,-107.95)",p18,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,MT,western,USA,mountain,MT_NorthernGrid,66750,77,700018,66750,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,66750
241,20066750,YELOWTLP_66750,45.31,-107.95,,230.0,0.0,PQ,65_WECC,"POINT(45.31,-107.95)",p18,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,MT,western,USA,mountain,MT_NorthernGrid,66750,78,700018,66750,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,66750
242,20030515,WARNERVL_30515,37.741928,-120.80299,,230.0,0.0,PQ,30_WECC,"POINT(37.741928,-120.80299)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30515,243,700047,30515,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30515
243,20030515,WARNERVL_30515,37.741928,-120.80299,,230.0,0.0,PQ,30_WECC,"POINT(37.741928,-120.80299)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30515,244,700047,30515,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30515
244,20011047,MACHOSPG_11047,32.53844,-107.493524,,345.0,0.0,PQ,11_WECC,"POINT(32.53844,-107.493524)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,11047,158,700034,11047,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,11047
245,20011047,MACHOSPG_11047,32.53844,-107.493524,,345.0,0.0,PQ,11_WECC,"POINT(32.53844,-107.493524)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,11047,159,700034,11047,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,11047
246,20026043,INTERMT_26043,39.503186,-112.583491,,345.0,0.0,PQ,26_WECC,"POINT(39.503186,-112.583491)",p25,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,UT,western,USA,mountain,UT,26043,61,700015,26043,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,26043
247,20026043,INTERMT_26043,39.503186,-112.583491,,345.0,0.0,PQ,26_WECC,"POINT(39.503186,-112.583491)",p25,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,UT,western,USA,mountain,UT,26043,62,700015,26043,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,26043
248,20067790,POPULUS_67790,42.426197,-112.158942,,345.0,0.0,PQ,65_WECC,"POINT(42.426197,-112.158942)",p16,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,ID,western,USA,mountain,ID,67790,95,700021,67790,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,67790
249,20067790,POPULUS_67790,42.426197,-112.158942,,345.0,0.0,PQ,65_WECC,"POINT(42.426197,-112.158942)",p16,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,ID,western,USA,mountain,ID,67790,96,700021,67790,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,67790
250,20064054,FT CHUR_64054,39.131058,-119.131935,,230.0,0.0,PQ,64_WECC,"POINT(39.131058,-119.131935)",p12,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,NV,western,USA,mountain,NV,64054,43,700010,64054,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,64054
251,20064054,FT CHUR_64054,39.131058,-119.131935,,230.0,0.0,PQ,64_WECC,"POINT(39.131058,-119.131935)",p12,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,NV,western,USA,mountain,NV,64054,44,700010,64054,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,64054
252,20030810,GREGG_30810,36.853569,-119.918048,,230.0,0.0,PQ,30_WECC,"POINT(36.853569,-119.918048)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30810,239,700046,30810,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30810
253,20030810,GREGG_30810,36.853569,-119.918048,,230.0,0.0,PQ,30_WECC,"POINT(36.853569,-119.918048)",p9,WECC_CA,CAISO,CAISO_N,PA,CA,western,USA,pacific,CA_N_CAISO,30810,240,700046,30810,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,30810
254,20060045,BOISEBCH_60045,43.560415,-116.160712,,230.0,0.0,PQ,60_WECC,"POINT(43.560415,-116.160712)",p15,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,ID,western,USA,mountain,ID,60045,283,700054,60045,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,60045
255,20060045,BOISEBCH_60045,43.560415,-116.160712,,230.0,0.0,PQ,60_WECC,"POINT(43.560415,-116.160712)",p15,WECC_NWPP,NorthernGrid,NorthernGrid_East,MTN,ID,western,USA,mountain,ID,60045,284,700054,60045,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,60045
256,20011093,LUNA_11093,32.303757,-107.779403,,345.0,0.0,PQ,11_WECC,"POINT(32.303757,-107.779403)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,11093,165,700036,11093,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,11093
257,20011093,LUNA_11093,32.303757,-107.779403,,345.0,0.0,PQ,11_WECC,"POINT(32.303757,-107.779403)",p31,WECC_SRSG,WestConnect,WestConnect_South,MTN,NM,western,USA,mountain,NM_WestConnect,11093,166,700036,11093,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,11093
258,20064500,SALTWELL T_64500,39.31104,-118.63042,,230.0,0.0,PQ,64_WECC,"POINT(39.31104,-118.63042)",p12,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,NV,western,USA,mountain,NV,64500,54,700014,64500,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,64500
259,20064500,SALTWELL T_64500,39.31104,-118.63042,,230.0,0.0,PQ,64_WECC,"POINT(39.31104,-118.63042)",p12,WECC_NWPP,NorthernGrid,NorthernGrid_South,MTN,NV,western,USA,mountain,NV,64500,55,700014,64500,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,64500
260,20024235,RECTOR_24235,36.304614,-119.245369,,230.0,0.0,PQ,24_WECC,"POINT(36.304614,-119.245369)",p10,WECC_CA,CAISO,CAISO_S,PA,CA,western,USA,pacific,CA_S_CAISO,24235,234,700045,24235,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,24235
261,20024235,RECTOR_24235,36.304614,-119.245369,,230.0,0.0,PQ,24_WECC,"POINT(36.304614,-119.245369)",p10,WECC_CA,CAISO,CAISO_S,PA,CA,western,USA,pacific,CA_S_CAISO,24235,235,700045,24235,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,24235
262,20019500,HASSYTAP_19500,33.508289,-113.031936,,230.0,0.0,PQ,19_WECC,"POINT(33.508289,-113.031936)",p28,WECC_SRSG,WestConnect,WestConnect_South,MTN,AZ,western,USA,mountain,AZ,19500,180,700039,19500,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,19500
263,20019500,HASSYTAP_19500,33.508289,-113.031936,,230.0,0.0,PQ,19_WECC,"POINT(33.508289,-113.031936)",p28,WECC_SRSG,WestConnect,WestConnect_South,MTN,AZ,western,USA,mountain,AZ,19500,181,700039,19500,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,19500
264,20040123,BOARD T2_40123,45.845986,-119.648816,,230.0,0.0,PQ,40_WECC,"POINT(45.845986,-119.648816)",p5,WECC_NWPP,NorthernGrid,NorthernGrid_West,PA,OR,western,USA,pacific,OR,40123,2,700001,40123,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,40123
265,20040123,BOARD T2_40123,45.845986,-119.648816,,230.0,0.0,PQ,40_WECC,"POINT(45.845986,-119.648816)",p5,WECC_NWPP,NorthernGrid,NorthernGrid_West,PA,OR,western,USA,pacific,OR,40123,3,700001,40123,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,40123
